datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2023-08-08,603296,80.8,73.29,80.8,72.0,173687,1296702469.0,10.89,-9.29,-7.51,29.21
2023-08-09,603296,71.89,76.39,79.93,70.01,156414,1149856273.0,13.54,4.23,3.1,26.31
2023-08-10,603296,73.87,74.84,78.63,72.68,126081,961308845.0,7.79,-2.03,-1.55,21.21
2023-08-11,603296,73.35,73.5,75.3,72.8,85913,633880602.0,3.34,-1.79,-1.34,14.45
2023-08-14,603296,72.76,70.35,72.8,70.22,76673,546271951.0,3.51,-4.29,-3.15,12.9
2023-08-15,603296,71.3,71.48,72.47,70.91,65695,470655360.0,2.22,1.61,1.13,11.05
2023-08-16,603296,70.93,71.69,72.37,70.1,50961,365193085.0,3.18,0.29,0.21,8.57
2023-08-17,603296,71.0,73.35,74.18,70.8,52962,386135613.0,4.71,2.32,1.66,8.91
2023-08-18,603296,73.3,72.12,73.8,72.08,36432,265833075.0,2.34,-1.68,-1.23,6.13
2023-08-21,603296,71.88,72.1,73.19,70.91,30296,218628322.0,3.16,-0.03,-0.02,5.1
2023-08-22,603296,72.6,73.19,73.41,71.12,37508,271356431.0,3.18,1.51,1.09,6.31
2023-08-23,603296,72.76,71.08,72.76,71.0,26638,191370843.0,2.4,-2.88,-2.11,4.48
2023-08-24,603296,71.2,71.11,71.96,70.68,19956,142485446.0,1.8,0.04,0.03,3.36
2023-08-25,603296,70.6,68.45,71.24,68.44,32140,223882624.0,3.94,-3.74,-2.66,5.41
2023-08-28,603296,72.05,68.97,72.05,68.81,26239,184342363.0,4.73,0.76,0.52,4.41
2023-08-29,603296,68.03,70.91,71.5,67.55,30435,213869216.0,5.73,2.81,1.94,5.12
2023-08-30,603296,70.75,71.94,73.19,70.75,32673,236207062.0,3.44,1.45,1.03,5.5
2023-08-31,603296,72.15,70.7,72.15,70.68,20682,147021659.0,2.04,-1.72,-1.24,3.48
2023-09-01,603296,70.83,70.24,71.55,70.21,18148,128336151.0,1.9,-0.65,-0.46,3.05
2023-09-04,603296,70.73,71.95,72.03,70.03,20954,148721082.0,2.85,2.43,1.71,3.52
2023-09-05,603296,71.46,71.27,73.08,71.01,22734,163544812.0,2.88,-0.95,-0.68,3.82
2023-09-06,603296,70.83,71.5,71.87,70.28,20538,146097696.0,2.23,0.32,0.23,3.45
2023-09-07,603296,71.04,69.62,71.24,69.52,20151,141482119.0,2.41,-2.63,-1.88,3.39
2023-09-08,603296,69.7,69.35,70.49,69.06,13174,91755962.0,2.05,-0.39,-0.27,2.22
2023-09-11,603296,69.62,69.74,70.2,69.0,12218,84979424.0,1.73,0.56,0.39,2.05
2023-09-12,603296,69.57,69.15,69.65,69.1,12048,83411205.0,0.79,-0.85,-0.59,2.03
2023-09-13,603296,69.05,68.42,69.37,68.07,13415,92025555.0,1.88,-1.06,-0.73,2.26
2023-09-14,603296,68.5,68.58,68.9,68.01,10855,74224781.0,1.3,0.23,0.16,1.83
2023-09-15,603296,69.33,68.78,69.33,68.49,10231,70354340.0,1.22,0.29,0.2,1.72
2023-09-18,603296,68.41,68.73,69.05,68.2,7351,50527563.0,1.24,-0.07,-0.05,1.24
2023-09-19,603296,68.79,68.93,69.04,68.6,8178,56331772.0,0.64,0.29,0.2,1.38
2023-09-20,603296,68.93,69.12,69.8,68.8,12650,87724648.0,1.45,0.28,0.19,2.13
2023-09-21,603296,69.0,67.91,69.17,67.91,11828,80785797.0,1.82,-1.75,-1.21,1.99
2023-09-22,603296,67.78,70.5,70.88,67.6,29282,204762105.0,4.83,3.81,2.59,4.92
2023-09-25,603296,70.15,69.05,70.41,69.01,14172,98476436.0,1.99,-2.06,-1.45,2.38
2023-09-26,603296,69.66,70.45,71.35,68.45,26817,188020883.0,4.2,2.03,1.4,4.51
2023-09-27,603296,70.05,69.88,70.6,69.81,11755,82386099.0,1.12,-0.81,-0.57,1.98
2023-09-28,603296,69.95,70.81,70.87,69.95,17402,122899743.0,1.32,1.33,0.93,2.93
2023-10-09,603296,70.61,71.02,71.24,69.7,17285,121959476.0,2.17,0.3,0.21,2.91
2023-10-10,603296,71.0,70.15,71.35,69.97,11035,77901361.0,1.94,-1.23,-0.87,1.86
2023-10-11,603296,70.1,74.6,77.17,69.79,88327,667110453.0,10.52,6.34,4.45,14.86
2023-10-12,603296,76.09,75.81,78.58,75.4,93650,720981739.0,4.26,1.62,1.21,15.75
2023-10-13,603296,75.81,76.87,78.9,75.22,70188,543948186.0,4.85,1.4,1.06,11.8
2023-10-16,603296,78.09,74.55,78.4,73.59,43442,326992109.0,6.26,-3.02,-2.32,7.31
2023-10-17,603296,74.79,73.04,75.01,72.5,29446,215353823.0,3.37,-2.03,-1.51,4.95
2023-10-18,603296,74.15,71.85,74.16,71.8,21953,159555533.0,3.23,-1.63,-1.19,3.69
2023-10-19,603296,72.0,72.13,73.31,71.55,19707,142699869.0,2.45,0.39,0.28,3.31
2023-10-20,603296,71.53,71.9,73.34,71.32,20969,151693481.0,2.8,-0.32,-0.23,3.53
2023-10-23,603296,74.0,73.35,75.84,72.72,42350,315228994.0,4.34,2.02,1.45,7.12
2023-10-24,603296,74.19,78.8,80.69,73.6,84661,661980634.0,9.67,7.43,5.45,14.24
2023-10-25,603296,78.8,77.8,79.51,76.0,61544,477382731.0,4.45,-1.27,-1.0,10.35
2023-10-26,603296,77.12,78.24,81.5,76.55,64906,513561470.0,6.36,0.57,0.44,10.92
2023-10-27,603296,77.0,77.23,77.87,75.54,35602,274070015.0,2.98,-1.29,-1.01,5.99
2023-10-30,603296,76.8,81.0,81.72,76.8,83821,675415374.0,6.37,4.88,3.77,14.1
2023-10-31,603296,81.0,81.99,83.79,80.02,52635,429422828.0,4.65,1.22,0.99,8.85
2023-11-01,603296,80.92,79.45,81.95,78.7,30985,248239422.0,3.96,-3.1,-2.54,5.21
2023-11-02,603296,80.11,81.03,83.56,80.0,59561,490445229.0,4.48,1.99,1.58,10.02
2023-11-03,603296,80.78,80.87,81.6,79.56,27478,221466200.0,2.52,-0.2,-0.16,4.62
2023-11-06,603296,81.57,83.18,83.75,80.36,45559,376544528.0,4.19,2.86,2.31,7.66
2023-11-07,603296,82.51,82.67,85.25,82.29,42376,354987779.0,3.56,-0.61,-0.51,7.13
2023-11-08,603296,82.7,83.18,84.83,82.5,34198,286021852.0,2.82,0.62,0.51,5.75
2023-11-09,603296,82.8,81.99,83.27,81.3,28913,236864714.0,2.37,-1.43,-1.19,4.86
2023-11-10,603296,81.61,80.81,82.11,80.55,19922,161702774.0,1.9,-1.44,-1.18,3.35
2023-11-13,603296,81.0,81.62,82.95,80.52,22686,185802531.0,3.01,1.0,0.81,3.82
2023-11-14,603296,81.62,81.2,81.63,80.49,18057,146074804.0,1.4,-0.51,-0.42,3.04
2023-11-15,603296,81.48,81.27,82.35,80.77,15938,129585904.0,1.95,0.09,0.07,2.68
2023-11-16,603296,81.01,80.5,81.99,80.4,13646,110438445.0,1.96,-0.95,-0.77,2.3
2023-11-17,603296,80.15,80.86,82.8,80.15,17840,144806143.0,3.29,0.45,0.36,3.0
2023-11-20,603296,80.4,79.16,80.4,77.56,37120,292553777.0,3.51,-2.1,-1.7,6.24
2023-11-21,603296,79.25,78.4,79.8,78.04,16577,130608113.0,2.22,-0.96,-0.76,2.79
2023-11-22,603296,77.71,77.15,78.44,76.91,13337,103447792.0,1.95,-1.59,-1.25,2.24
2023-11-23,603296,77.1,78.1,78.7,76.66,11055,86238740.0,2.64,1.23,0.95,1.86
2023-11-24,603296,78.36,75.94,78.6,75.38,18346,140128227.0,4.12,-2.77,-2.16,3.09
2023-11-27,603296,75.5,76.88,76.94,75.25,13956,106137072.0,2.23,1.24,0.94,2.35
2023-11-28,603296,76.7,77.3,78.59,76.34,14362,111502098.0,2.93,0.55,0.42,2.42
2023-11-29,603296,77.0,77.35,78.32,77.0,10324,80344037.0,1.71,0.06,0.05,1.74
2023-11-30,603296,77.12,76.68,77.87,76.13,7994,61514567.0,2.25,-0.87,-0.67,1.34
2023-12-01,603296,77.0,77.9,78.36,75.75,14613,112689111.0,3.4,1.59,1.22,2.46
2023-12-04,603296,77.99,77.5,77.99,76.18,18387,141423176.0,2.32,-0.51,-0.4,3.09
2023-12-05,603296,77.25,76.08,77.25,75.8,10159,77714528.0,1.87,-1.83,-1.42,1.71
2023-12-06,603296,76.02,75.06,76.29,74.53,12550,94519920.0,2.31,-1.34,-1.02,2.11
2023-12-07,603296,74.74,75.72,75.99,74.5,10741,80983565.0,1.99,0.88,0.66,1.81
2023-12-08,603296,75.61,76.75,77.8,75.61,17130,131783991.0,2.89,1.36,1.03,2.88
2023-12-11,603296,77.65,80.86,81.5,77.48,45231,361693635.0,5.24,5.36,4.11,7.61
2023-12-12,603296,80.39,80.45,81.78,79.2,24559,198030218.0,3.19,-0.51,-0.41,4.13
2023-12-13,603296,80.69,79.95,81.5,79.85,15635,126016059.0,2.05,-0.62,-0.5,2.63
2023-12-14,603296,80.01,78.4,80.49,78.26,12334,97502769.0,2.79,-1.94,-1.55,2.07
2023-12-15,603296,78.85,79.12,79.66,76.98,20311,159917945.0,3.42,0.92,0.72,3.42
2023-12-18,603296,78.5,77.43,80.75,77.09,15242,119603198.0,4.63,-2.14,-1.69,2.56
2023-12-19,603296,77.01,77.84,78.78,76.8,12844,99910205.0,2.56,0.53,0.41,2.16
2023-12-20,603296,77.46,77.64,79.27,77.07,13257,103754453.0,2.83,-0.26,-0.2,2.23
2023-12-21,603296,77.35,77.2,78.0,75.7,13861,106480242.0,2.96,-0.57,-0.44,2.33
2023-12-22,603296,77.12,74.1,77.12,73.8,20336,152615165.0,4.3,-4.02,-3.1,3.42
2023-12-25,603296,74.0,75.98,76.64,73.81,17181,130141171.0,3.82,2.54,1.88,2.89
2023-12-26,603296,75.8,73.29,76.1,73.21,13613,100759570.0,3.8,-3.54,-2.69,2.29
2023-12-27,603296,73.7,77.03,77.12,73.7,28521,216204673.0,4.67,5.1,3.74,4.8
2023-12-28,603296,76.78,76.5,77.29,75.58,15165,116115281.0,2.22,-0.69,-0.53,2.55
2023-12-29,603296,76.43,79.89,80.2,76.33,25959,205072300.0,5.06,4.43,3.39,4.37
2024-01-02,603296,80.5,78.51,80.5,78.36,14122,111953560.0,2.68,-1.73,-1.38,2.36
2024-01-03,603296,78.74,75.45,78.88,74.9,25493,194069392.0,5.07,-3.9,-3.06,4.27
2024-01-04,603296,75.49,74.99,76.68,74.6,18242,137594961.0,2.76,-0.61,-0.46,3.05
2024-01-05,603296,75.22,74.3,76.61,73.68,18605,139338145.0,3.91,-0.92,-0.69,3.11
2024-01-08,603296,74.3,74.39,75.49,73.35,16657,123859075.0,2.88,0.12,0.09,2.79
2024-01-09,603296,75.1,74.23,76.66,73.9,19962,150078016.0,3.71,-0.22,-0.16,3.34
2024-01-10,603296,74.02,70.73,74.02,70.13,18156,129593692.0,5.24,-4.72,-3.5,3.04
2024-01-11,603296,71.88,71.31,72.4,70.61,19265,137248562.0,2.53,0.82,0.58,3.22
2024-01-12,603296,71.2,68.45,71.35,68.0,29613,205036269.0,4.7,-4.01,-2.86,4.96
2024-01-15,603296,68.37,69.37,69.83,68.01,19520,135182256.0,2.66,1.34,0.92,3.27
2024-01-16,603296,69.66,69.75,70.7,68.87,15864,110753689.0,2.64,0.55,0.38,2.66
2024-01-17,603296,69.4,67.51,69.62,67.51,13282,90564102.0,3.03,-3.21,-2.24,2.22
2024-01-18,603296,67.51,68.15,68.15,66.2,14574,98332538.0,2.89,0.95,0.64,2.44
2024-01-19,603296,68.14,67.18,68.28,67.0,10510,70958219.0,1.88,-1.42,-0.97,1.76
2024-01-22,603296,67.26,64.3,67.44,64.11,16376,107572633.0,4.96,-4.29,-2.88,2.74
2024-01-23,603296,64.2,66.18,66.93,63.7,19666,128930845.0,5.02,2.92,1.88,3.29
2024-01-24,603296,67.3,67.23,67.6,64.8,14100,93568651.0,4.23,1.59,1.05,2.36
2024-01-25,603296,66.29,66.4,67.1,64.2,27995,184290405.0,4.31,-1.23,-0.83,4.69
2024-01-26,603296,66.0,62.78,66.3,62.67,41346,265235518.0,5.47,-5.45,-3.62,6.92
2024-01-29,603296,63.48,62.47,64.54,62.02,20457,129354378.0,4.01,-0.49,-0.31,3.42
2024-01-30,603296,62.0,59.44,62.0,59.35,20589,124605513.0,4.24,-4.85,-3.03,3.45
2024-01-31,603296,59.6,57.77,60.37,57.57,17288,101177324.0,4.71,-2.81,-1.67,2.9
2024-02-01,603296,57.51,58.01,59.5,56.79,16629,96579026.0,4.69,0.42,0.24,2.79
2024-02-02,603296,57.88,55.12,58.69,53.6,22996,128554030.0,8.77,-4.98,-2.89,3.86
2024-02-05,603296,54.01,53.01,54.96,50.85,26040,138024973.0,7.46,-3.83,-2.11,4.37
2024-02-06,603296,52.0,55.19,55.85,51.89,26326,142118214.0,7.47,4.11,2.18,4.42
2024-02-07,603296,55.0,54.62,57.12,54.09,27144,150535405.0,5.49,-1.03,-0.57,4.56
2024-02-08,603296,53.75,57.52,57.88,52.5,41645,230030670.0,9.85,5.31,2.9,6.77
2024-02-19,603296,58.71,60.65,60.65,58.21,40040,238047010.0,4.24,5.44,3.13,6.51
2024-02-20,603296,60.03,60.15,60.49,59.05,25700,153792059.0,2.37,-0.82,-0.5,4.18
2024-02-21,603296,59.38,62.53,64.64,58.88,40270,249849133.0,9.58,3.96,2.38,6.55
2024-02-22,603296,62.02,63.07,64.09,62.02,25157,158447803.0,3.31,0.86,0.54,4.09
2024-02-23,603296,63.64,65.97,66.55,63.0,37417,243159264.0,5.63,4.6,2.9,6.09
2024-02-26,603296,65.82,66.65,67.39,65.48,34854,232156452.0,2.9,1.03,0.68,5.67
2024-02-27,603296,66.29,68.55,68.96,66.02,28856,194722159.0,4.41,2.85,1.9,4.69
2024-02-28,603296,68.8,66.0,71.35,65.99,43507,298019295.0,7.82,-3.72,-2.55,7.08
2024-02-29,603296,65.88,68.22,68.35,65.5,22614,152421405.0,4.32,3.36,2.22,3.68
2024-03-01,603296,69.52,73.3,74.42,69.52,55604,403530699.0,7.18,7.45,5.08,9.04
2024-03-04,603296,76.32,78.69,79.5,75.0,77626,601590938.0,6.14,7.35,5.39,12.63
2024-03-05,603296,77.2,77.77,80.12,76.43,65084,513111197.0,4.69,-1.17,-0.92,10.59
2024-03-06,603296,77.0,76.83,78.6,75.55,39765,305747508.0,3.92,-1.21,-0.94,6.47
2024-03-07,603296,76.7,76.45,79.7,76.08,33662,261250008.0,4.71,-0.49,-0.38,5.48
2024-03-08,603296,76.46,77.39,77.87,75.71,36521,280743910.0,2.83,1.23,0.94,5.94
2024-03-11,603296,76.33,75.93,76.35,73.9,43274,325683121.0,3.17,-1.89,-1.46,7.04
2024-03-12,603296,75.99,76.3,78.22,75.69,31697,243470592.0,3.33,0.49,0.37,5.16
2024-03-13,603296,76.42,75.81,77.16,75.22,30635,232838139.0,2.54,-0.64,-0.49,4.98
2024-03-14,603296,75.08,73.8,76.08,73.3,28663,213407521.0,3.67,-2.65,-2.01,4.66
2024-03-15,603296,73.77,73.3,74.13,72.0,33112,241442690.0,2.89,-0.68,-0.5,5.39
2024-03-18,603296,73.01,76.01,76.52,73.01,37208,279871499.0,4.79,3.7,2.71,6.05
2024-03-19,603296,76.16,76.14,78.0,75.8,31870,245100079.0,2.89,0.17,0.13,5.18
2024-03-20,603296,75.5,76.5,77.74,75.4,25139,191617753.0,3.07,0.47,0.36,4.09
2024-03-21,603296,76.45,75.88,77.1,75.78,16319,124189984.0,1.73,-0.81,-0.62,2.65
2024-03-22,603296,75.3,75.2,76.38,75.0,14570,110031088.0,1.82,-0.9,-0.68,2.37
2024-03-25,603296,75.65,74.66,77.06,73.8,25571,192852592.0,4.34,-0.72,-0.54,4.16
2024-03-26,603296,74.56,75.39,76.96,74.05,31191,235416673.0,3.9,0.98,0.73,5.07
2024-03-27,603296,75.05,72.0,76.76,72.0,30402,225651071.0,6.31,-4.5,-3.39,4.95
2024-03-28,603296,71.99,76.66,78.55,71.89,45503,344711093.0,9.25,6.47,4.66,7.4
2024-03-29,603296,77.77,82.7,82.87,77.77,80866,659834069.0,6.65,7.88,6.04,13.15
2024-04-01,603296,81.98,76.4,82.3,75.19,74134,570434634.0,8.6,-7.62,-6.3,12.06
2024-04-02,603296,75.9,77.86,79.7,75.14,49436,382978465.0,5.97,1.91,1.46,8.04
2024-04-03,603296,77.18,76.73,78.0,74.3,35832,273229418.0,4.75,-1.45,-1.13,5.83
2024-04-08,603296,76.8,75.23,77.74,74.77,23947,181262519.0,3.87,-1.95,-1.5,3.9
2024-04-09,603296,75.01,73.86,75.63,73.2,28393,209980518.0,3.23,-1.82,-1.37,4.62
2024-04-10,603296,73.7,71.67,73.7,71.0,20136,145229536.0,3.66,-2.97,-2.19,3.28
2024-04-11,603296,71.3,73.18,73.88,70.9,28278,204844815.0,4.16,2.11,1.51,4.6
2024-04-12,603296,72.56,75.0,76.88,72.46,38644,290969590.0,6.04,2.49,1.82,6.29
2024-04-15,603296,74.98,74.07,75.78,73.1,18732,139497704.0,3.57,-1.24,-0.93,3.05
2024-04-16,603296,73.8,69.62,73.89,69.5,24098,171515947.0,5.93,-6.01,-4.45,3.92
2024-04-17,603296,70.83,72.0,72.85,70.83,17764,127909956.0,2.9,3.42,2.38,2.89
2024-04-18,603296,72.0,70.94,72.66,70.38,21265,152196342.0,3.17,-1.47,-1.06,3.46
2024-04-19,603296,70.9,67.99,70.9,67.25,33692,229941769.0,5.15,-4.16,-2.95,5.48
2024-04-22,603296,67.99,68.1,68.99,65.95,16792,113633060.0,4.47,0.16,0.11,2.73
2024-04-23,603296,68.66,66.76,68.66,66.24,14307,95978308.0,3.55,-1.97,-1.34,2.33
2024-04-24,603296,66.9,69.26,69.71,66.73,20215,138403501.0,4.46,3.74,2.5,3.29
2024-04-25,603296,70.77,67.7,70.77,67.38,24766,168955245.0,4.89,-2.25,-1.56,4.03
2024-04-26,603296,67.96,71.78,72.53,67.96,40377,287634094.0,6.75,6.03,4.08,6.57
2024-04-29,603296,72.58,72.75,73.48,71.81,21076,152990012.0,2.33,1.35,0.97,3.43
2024-04-30,603296,72.46,72.57,73.24,71.87,15302,111058665.0,1.88,-0.25,-0.18,2.49
2024-05-06,603296,73.43,73.66,74.55,73.19,19192,141559974.0,1.87,1.5,1.09,3.12
2024-05-07,603296,73.88,73.69,74.25,73.1,16006,117958081.0,1.56,0.04,0.03,2.6
2024-05-08,603296,73.83,73.0,74.89,72.95,20952,154774529.0,2.63,-0.94,-0.69,3.41
2024-05-09,603296,72.8,73.68,73.89,72.8,12709,93524116.0,1.49,0.93,0.68,2.07
2024-05-10,603296,73.33,71.81,73.64,71.0,18285,131733228.0,3.58,-2.54,-1.87,2.97
2024-05-13,603296,71.06,69.89,71.27,69.7,18196,128027168.0,2.19,-2.67,-1.92,2.96
2024-05-14,603296,69.89,71.33,71.74,69.89,12938,92113209.0,2.65,2.06,1.44,2.1
2024-05-15,603296,70.8,70.89,71.99,70.7,8579,61165092.0,1.81,-0.62,-0.44,1.4
2024-05-16,603296,71.35,71.21,72.05,70.49,9739,69521880.0,2.2,0.45,0.32,1.58
2024-05-17,603296,70.72,71.24,71.38,70.53,6271,44485936.0,1.19,0.04,0.03,1.02
2024-05-20,603296,71.31,72.5,72.85,70.99,16953,122473716.0,2.61,1.77,1.26,2.76
2024-05-21,603296,72.35,75.21,76.32,72.35,36595,275215740.0,5.48,3.74,2.71,5.95
2024-05-22,603296,74.79,76.88,77.18,74.75,32722,249187520.0,3.23,2.22,1.67,5.32
2024-05-23,603296,76.91,78.28,79.69,76.9,39229,307214060.0,3.63,1.82,1.4,6.38
2024-05-24,603296,77.5,75.0,79.08,74.82,27768,212452638.0,5.44,-4.19,-3.28,4.52
2024-05-27,603296,74.8,77.24,77.25,74.2,23254,175931696.0,4.07,2.99,2.24,3.78
2024-05-28,603296,77.25,76.13,77.6,75.9,14520,111194788.0,2.2,-1.44,-1.11,2.36
2024-05-29,603296,76.06,80.0,81.1,75.45,39423,309838012.0,7.42,5.08,3.87,6.41
2024-05-30,603296,79.5,82.19,83.5,78.29,47055,384052501.0,6.51,2.74,2.19,7.65
2024-05-31,603296,83.74,85.6,87.0,81.38,59196,503397710.0,6.84,4.15,3.41,9.63
2024-06-03,603296,85.7,84.19,86.6,83.5,42050,355959764.0,3.62,-1.65,-1.41,6.84
2024-06-04,603296,84.12,82.05,84.98,80.88,37796,309836434.0,4.87,-2.54,-2.14,6.15
2024-06-05,603296,81.97,82.22,82.97,81.6,21094,173550036.0,1.67,0.21,0.17,3.43
2024-06-06,603296,82.4,84.13,85.87,82.4,39885,335800768.0,4.22,2.32,1.91,6.49
2024-06-07,603296,84.13,82.0,84.38,80.9,27903,229275670.0,4.14,-2.53,-2.13,4.54
2024-06-11,603296,82.26,83.32,83.55,80.18,32211,185416548.0,4.11,1.61,1.32,3.77
2024-06-12,603296,83.52,83.72,86.49,83.13,49136,293612464.0,4.03,0.48,0.4,5.75
2024-06-13,603296,83.73,84.4,87.9,83.02,53370,321774896.0,5.83,0.81,0.68,6.25
2024-06-14,603296,84.39,81.58,85.8,81.58,73592,431208372.0,5.0,-3.34,-2.82,8.61
2024-06-17,603296,81.79,82.99,84.54,81.79,48669,285641852.0,3.37,1.73,1.41,5.7
2024-06-18,603296,82.6,84.63,84.67,82.42,39620,233605374.0,2.71,1.98,1.64,4.64
2024-06-19,603296,84.3,83.46,84.96,82.46,30260,177543604.0,2.95,-1.38,-1.17,3.54
2024-06-20,603296,83.18,81.21,83.98,81.14,25553,148355279.0,3.4,-2.7,-2.25,2.99
2024-06-21,603296,80.76,81.04,81.63,79.14,31014,174921976.0,3.07,-0.21,-0.17,3.63
